"Name","Company","State","City","Salary","Location","Url","Posted Date"
"Legal Administrative Assistant"," Siemens PLC  ","TX","Houston","$38k-$55k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_49e6b00e&cb=1543699495096&jobListingId=3042966203","7 days ago"
"Account Executive - Building Automation - Major US"," Siemens PLC  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_64a21134&cb=1543699495097&jobListingId=3043110543"," Today"
"Webinar Host"," Siemens  ","TX","Plano","","Plano, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=182759&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e9f022e4&cb=1543699495098&jobListingId=3044317523"," Today"
"Production Line Supervisor - Line 2 and Sub-Assemblies"," Siemens PLC  ","TX","Houston","$13-$22 per hour","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2196331e&cb=1543699495099&jobListingId=3012277585"," Today"
"Sales Estimator -Automation Solutions -Houston TX"," Siemens PLC  ","TX","Houston","$44k-$68k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_68459c6e&cb=1543699495101&jobListingId=3043165675"," Today"
"Director of Industry Solutions, Energy & Utilities"," Siemens PLC  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d5778fd8&cb=1543699495103&jobListingId=2928442770"," 1 day ago"
"Production Supervisor - 2nd Shift"," Siemens PLC  ","TX","Grand Prairie","$55k-$77k","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fb2f6ba1&cb=1543699495104&jobListingId=3011254601"," 1 day ago"
"Area Sales Professional-Central Region Industrial Water/Wastewater Account Manager-TX"," Siemens PLC  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5b8e84ab&cb=1543699495105&jobListingId=3022686986"," 19 days ago"
"Sales Support Professional"," Siemens  ","TX","Houston","$22-$37 per hour","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=182759&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_52669636&cb=1543699495106&jobListingId=3044317689"," Today"
"Specialist Service I - Irving, TX"," Siemens PLC  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_585970a4&cb=1543699495107&jobListingId=3043110522"," Today"
"HVAC Controls Technician I"," Siemens PLC  ","TX","San Antonio","","San Antonio, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_54913f06&cb=1543699495108&jobListingId=2864341687"," 11 days ago"
"Service Engineer - Reciprocating Compressors and Gas Engines (RCE)"," Siemens PLC  ","TX","Houston","$62k-$80k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c6adfb12&cb=1543699495110&jobListingId=3043110459"," Today"
"Siemens Digital Industry - Sr. Executive Account Manager (Food,Beverage & CPG Vertical Market)"," Siemens PLC  ","TX","Plano","$62k-$102k","Plano, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0f740237&cb=1543699495111&jobListingId=2930249529"," Today"
"Engineering Specialist - Irving, TX"," Siemens PLC  ","TX","Irving","$50k-$77k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_92580354&cb=1543699495112&jobListingId=3043110457"," Today"
"Building Technolgies Branch Support Intern"," Siemens PLC  ","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7abb4fe7&cb=1543699495113&jobListingId=2970649219"," 4 days ago"
"Quality Production Technician"," Siemens  ","TX","Houston","$16-$25 per hour","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=182759&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0a6ffea7&cb=1543699495114&jobListingId=3040303314"," 3 days ago"
"Enterprise Sales Executive II (STS Simcenter Test)"," Siemens PLC  ","","United States","","United States","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_688eb4e9&cb=1543699495116&jobListingId=3042599210"," 1 day ago"
"Welder/Mechanic - Night Shift"," Siemens  ","TX","Houston","$23-$36 per hour","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=4465&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ce4fac77&cb=1543699495117&jobListingId=3044291870"," Today"
"Senior R&D Mechanical Engineer – Measurement Product Design-OK-TX"," Siemens PLC  ","TX","Houston","$59k-$146k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_57e5048e&cb=1543699495118&jobListingId=2843502921"," 3 days ago"
"Maintenance Technician - 2nd Shift"," Siemens PLC  ","TX","Grand Prairie","$15-$36 per hour","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=344663&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_226a42f3&cb=1543699495119&jobListingId=3043165664"," Today"
"Senior Full Stack Java Web Developer"," Siemens  ","TX","Milford","$77k-$126k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=182759&s=58&guid=000001676ba8f830b80cbf0fd076cda6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_312e4709&cb=1543699495121&jobListingId=3044330659"," Today"
"Materials Logistics Specialist 1"," Siemens  ","IL","Hoffman Estates","$38k-$66k","Hoffman Estates, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=182759&s=58&guid=000001676ba8fa63a1d8da615ce5ac97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8ca982c7&cb=1543699496213&jobListingId=3040303330","7 days ago"
"Training Specialist - Building Technologies - Buffalo Grove, IL"," Siemens PLC  ","IL","Buffalo Grove","$70k-$106k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=344663&s=58&guid=000001676ba8fa63a1d8da615ce5ac97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fb73b5b2&cb=1543699496214&jobListingId=3021421465"," 21 days ago"
"Inventory Analyst"," Siemens  ","IL","Buffalo Grove","$62k-$86k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=182759&s=58&guid=000001676ba8fa63a1d8da615ce5ac97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a1458594&cb=1543699496216&jobListingId=3014184889","7 days ago"
"Plant Manager"," Siemens PLC  ","IL","Buffalo Grove","$70k-$128k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=344663&s=58&guid=000001676ba8fa63a1d8da615ce5ac97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_080b443d&cb=1543699496216&jobListingId=2973031056","7 days ago"
"Training Developer - Building Technologies - Buffalo Grove, IL"," Siemens PLC  ","IL","Buffalo Grove","$47k-$65k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=344663&s=58&guid=000001676ba8fa63a1d8da615ce5ac97&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a08e1d45&cb=1543699496217&jobListingId=3011254588","7 days ago"
